i,1017,1019,1024,1025,1028,1038,1039,1050,1051,1052,1090,1091,1092,1093,1096,1097,1098,1102,1720,1721,1722,1725,1726,1727,1728,1729,1730,1737,1738,1739,1744,1745,1748,1749,1753,1754,1756,1757,1758,1763,1765,1767,1768,1769,1770,1798,1807,1809,1813,1814,1815,1818,1819,1820,1821,1822,1823,1824,183,189,225,2259,2263,2265,2268,246,247,248,249,250,251,252,253,254,256,258,259,260,262,264,265,289,296,349,358
1017,0.0,693.2757878445581,698.2431345876977,2172.069609184424,560.1928676129096,3229.2260632695925,1210.0244000986777,1469.6399956753094,994.4425240725844,225.06545467793896,1608.843369187472,667.372369754648,2236.0798548476096,2569.3731977366742,161.04658609687144,767.4933463948281,1032.5013101034274,1949.5915640798214,1989.258849524559,1010.4119096682393,8091.425587749511,5138.449369423633,268.91019649661825,1011.6776903970282,4512.056547428177,2142.8573099341206,1686.9120390178614,2348.54533916423,2800.0121362268314,4057.296099623957,2348.0729760693575,1814.2471514409408,2029.2893477234272,2198.994765063725,2803.984270460174,3185.2709472026963,3560.302693357596,3484.2749628556353,7228.988694875132,2418.619446611651,2253.452951998792,1484.6592140087141,1285.2623682795404,1824.245942863925,3983.720240412696,337.3088542854531,7977.751731435063,2502.5801979175258,5501.709139498245,1479.9398728987642,6698.179158432613,988.0538154469849,9211.607595621615,9719.924789922357,1756.1092036810746,7752.627095355114,1846.302005167506,2955.101515791385,858.2774452801617,627.8156809465651,791.271129727839,2702.696112606128,7482.443930734217,8008.275302822795,1307.292464788554,1033.0896152893313,1511.9613553546271,177.44499166534592,1400.202192136509,3736.5051041583215,874.4869267236322,2430.9684890270205,2581.1965451263445,2475.370201084784,986.9530505843734,2020.9853980874511,1177.0787815200292,645.0770917563318,2087.022595032933,1079.2122627412414,611.0232820105476,1258.9427190853326,967.6315758301894,2557.3987287885393,2363.7821043471126
1019,693.2757878445581,0.0,779.8237015562066,1669.640299187925,660.6038452224897,2775.4198136998384,531.6101667585307,826.7481078673562,971.7539161810951,734.6700892218308,1789.7807285791641,1083.2056914130612,1674.654540412876,1878.0085470560275,847.0825844861693,1269.274391939855,1201.5018701223753,1314.8027198784932,1540.090485177058,483.18075230876866,7404.188933070939,4519.969142519172,945.9110563688428,1586.8775491354752,5057.967818134285,2027.3379217105517,1560.4809690464886,1916.5277236541958,2160.4985342455434,4721.0208329398465,2263.3439934051466,1481.0719458226122,1790.115047647245,1551.4144918082486,2138.0364958980977,2590.299293586303,2887.5743314882784,3138.9685911407705,7911.726051988524,1785.7438388474966,1609.2033903043803,1247.901778277387,1312.5701930360863,1834.0617856302235,3347.475072356694,521.4218112405123,7284.78266776733,2365.654428977621,6154.010461737835,1802.6770672712412,6176.691478979294,1411.553319044131,8757.726725159155,9254.619004723765,1065.3135548604182,7204.701061853633,1370.8666937990624,3064.3952269621477,637.2168898575219,549.0669671721396,963.2157405421332,2743.902287790709,8133.225827003443,8658.34949565045,1253.0697306272968,1708.741820358413,846.0313160605203,529.1164351845923,855.2596861848886,3686.1244848639785,863.7915992794284,2935.55743697502,3098.705132528457,2958.2356530803,1180.689734937919,1442.3240925466996,918.2902723114524,258.6012330109768,1747.5466232802557,1769.155006382108,1213.564584481522,613.5477450935514,300.63780670979105,1867.5053123264129,2400.2034652656034
1024,698.2431345876977,779.8237015562066,0.0,1617.0486887335949,1145.2873158999303,3554.910706069908,1056.335786501169,1176.1477823130429,296.3108165025576,912.6966013557169,2282.1095317506133,1363.5331558728633,1738.28277909783,2355.045330306894,723.9644412143136,650.2455251745521,424.2762775184179,1581.480250744447,2319.3686409435177,690.4298986163266,7944.269692716806,4653.233976843687,909.4841519776321,992.328520574251,5141.63560090883,2710.5352886662336,2240.811134898138,2695.61701296249,2393.7667235444546,4160.907097311797,1655.8370153453448,2240.297420707516,1341.0321698532289,2255.3000586639823,2796.214086162664,2694.1953924105464,3516.0563478352506,2808.73069496656,7624.990344371205,2501.5696673309085,1882.4798685271069,811.9210936892946,603.7382797245305,2444.752757943054,3542.815226322497,892.8444996351232,7726.357170510559,1805.2781559675057,5998.193713445253,2176.0378969433827,6096.519090321697,1686.2099923703531,8562.064325253174,9075.604558127898,1676.6698381048307,7169.922709831586,1288.968149205974,3621.290347695252,1316.9560346698593,1131.0954250220668,1434.7924853626612,3345.372767924405,7974.1167279234905,8499.923871342451,1886.0468140879764,1297.479460562561,1552.9404517194637,712.9168840079816,973.5257378395033,4348.136155677326,1448.571192390535,2205.9163867053226,2374.7941121392205,2216.1284804899774,1648.3457105258833,2202.8440794162834,1636.7441500945172,530.0109767245114,2511.363821483707,1425.8071346980998,742.6964403683237,1360.7057381593113,859.792085925268,2446.1916549194516,3001.785714087584
1025,2172.069609184424,1669.640299187925,1617.0486887335949,0.0,2329.820745540158,3602.2712845500437,1258.963211958625,950.3103872423167,1412.635712808008,2318.5171416963117,3438.6587542810616,2730.9216195036524,257.87858222112266,1406.5523673130715,2266.1900466410757,2223.5840938104843,1686.4507660596332,668.533765395455,2631.6305408097382,1200.0520538867931,6702.987429630071,3044.407309151267,2434.578957496265,2542.5621259147674,6680.787631139709,3489.214134165978,3064.191685465377,2948.1779918962416,963.0879857863536,5594.276195567048,1468.1487337660108,2779.9792206616,866.047100634086,1992.5239526729176,2211.6998777119766,1099.4181791717401,2706.6941096187243,1575.178095373569,9225.837052424926,2211.9482139549814,722.6302200597958,927.4093910920146,1444.1419727104212,3406.776518233602,1977.492988974876,2158.4194890129306,6327.809113980892,1397.9139260884738,7614.434416492984,3472.246753063236,4528.930448381244,3066.7917543322824,7088.146410502568,7586.00569476213,1417.4572783690717,5580.745379680327,329.60386458295824,4645.636509898868,2248.3307045764163,2214.5506209442665,2632.068282673505,4289.561551794297,9591.001155486325,10116.84691003218,2841.1466441915622,2907.252649512673,1635.9270920476165,2078.4937154032705,814.4170114830144,5111.885986419881,2511.0759173511997,3385.65495525189,3558.5782469555743,3344.525581679783,2847.2684841475975,2236.850533948839,2434.365170330116,1557.6298648261638,2980.6367389967077,3041.976141186933,2357.1924167736656,1701.021159003806,1396.4802756431025,1719.8722964831018,3957.5869828067716
1028,560.1928676129096,660.6038452224897,1145.2873158999303,2329.820745540158,0.0,2702.984144037804,1149.9663428140896,1466.9850315033277,1421.713536454684,379.38171041080955,1164.2720645592353,460.35421524017613,2332.285922050505,2398.589424120993,686.1371001900969,1327.2030194941453,1537.978503919462,1949.7041104553937,1480.2097688015765,1135.5454221916214,7786.259427472915,5145.5992005564785,637.6670295206693,1552.4218857171104,4417.536318040962,1591.0724416592693,1129.9735494708314,1824.259152220833,2781.3744359441644,4474.73162093449,2784.2607052887115,1269.991370599496,2380.14524428053,1847.0313599554072,2468.8071507205477,3234.801538345796,3228.736733562621,3776.5725971203824,7411.9776230417365,2037.6056950708796,2232.4142454933126,1825.6526918068591,1748.3589824483472,1300.2070166829856,3963.3930555114766,254.1466492723791,7750.17713006685,2915.077605585022,5592.543397094124,1143.6524204997768,6834.531479883194,765.1018421959509,9417.961375271223,9915.188583297919,1542.0243856764523,7857.227780142519,2027.450546370713,2485.37917811499,352.0521762699149,157.200153559071,311.5824674509459,2200.474223986201,7565.291511540423,8088.654277262716,755.3645594177871,1479.0354668105124,1234.6494218439473,447.66668443305787,1515.6239629522418,3208.245819829755,316.62019947352957,2977.780825386549,3123.631950167706,3026.868755334972,533.8333920087263,1594.891661040109,637.4845003014341,812.4408550097896,1539.7692744004592,1471.7340715038035,1154.3905264387934,976.6323086656439,948.684176354149,2307.306486007105,1856.6199489988132
1038,3229.2260632695925,2775.4198136998384,3554.910706069908,3602.2712845500437,2702.984144037804,0.0,2662.8801052059116,2812.2934007541676,3716.3458356345886,3080.954235793743,2494.5713557821023,2966.1851295986153,3405.0344719827895,2430.66031019876,3375.686703788327,3975.137358162947,3974.137143417036,2933.752239494172,1246.0680946363464,3026.0205407370427,5846.995697830724,5012.133278554857,3339.9969425142212,4240.864875385886,5774.198929351347,1633.7089721428833,1808.0257608030038,880.7355545790443,3219.016729542312,7100.361659708368,4820.482405812503,1444.252172507827,4224.32488157418,1610.7903447972903,1626.4945022722086,3761.3123937737423,1882.334526550611,5120.134869443915,9467.427456291209,1408.8722687337204,2961.2489374363204,3804.306138154284,4043.974747072272,2043.3230131947587,3959.2781057730103,2892.1750954641693,6182.403089702881,4849.219192297987,7454.105271416471,2854.121751555103,7099.279459810684,3014.8978181965167,9852.990790401505,10273.785754351466,2210.9745820324424,7889.003100577254,3505.453479095752,2537.5744329758304,2372.289410126916,2603.840078036137,2633.837136519816,2172.533489281008,9304.668429830348,9800.121250382705,2128.6996672575974,4172.53450650447,2112.2688865012387,3069.241544308388,3110.9823712391844,2218.569936769205,2436.0656817673294,5656.178725516751,5809.240446332057,5693.896440656051,2598.7950018054466,1418.8431208201212,2065.556166941525,3026.803004983719,1194.216789711559,4141.659703305456,3840.1374877394974,2224.387434247435,2755.626843345152,2052.6208452486185,2092.741671209914
1039,1210.0244000986777,531.6101667585307,1056.335786501169,1258.963211958625,1149.9663428140896,2662.8801052059116,0.0,324.493834880663,1114.5867486144148,1266.278468002055,2193.898398117993,1596.4967857869922,1210.4137706152483,1365.4119192548198,1355.5663702437753,1664.9099787370833,1418.8431333852252,799.8894379427982,1510.8628653503142,388.59568619541284,6930.045074113771,3998.926633334802,1470.6662998893778,2002.7778108646733,5567.179214978026,2249.2174613869156,1811.6260668395753,1871.9223958311377,1635.7470923774993,5172.39229984576,2174.043896465247,1578.2509370960806,1609.8108969896477,1218.830333605345,1740.1988596179663,2086.353443622581,2462.34558264049,2806.932497984373,8437.900457552207,1469.7867940458054,1084.966049596075,1144.5006083673568,1412.8197013417114,2148.007647075357,2821.453953208883,1049.0988786232056,6776.026796197358,2228.495414424134,6685.589546434717,2263.270966431444,5700.457386810269,1914.6244835132177,8315.696712771425,8805.151296973316,620.3439758869828,6712.592365829302,1010.3837113007528,3387.4384338650184,1002.3380130491608,1011.1448481410239,1427.4794188134672,3035.281756699005,8664.711933458302,9189.789546543298,1583.1225851643608,2192.232357137041,554.0524993143634,1055.2483393147065,500.0425665711654,3893.652484995402,1275.880286101204,3259.5521182046687,3429.458451807795,3265.137583304229,1630.257564922023,1248.8049994141006,1175.8963450720091,605.0701409870092,1810.7443290003898,2269.6746841551835,1664.364308874595,482.5166871178892,242.85529172357974,1402.0173050141052,2700.9115083028055
1050,1469.6399956753094,826.7481078673562,1176.1477823130429,950.3103872423167,1466.9850315033277,2812.2934007541676,324.493834880663,0.0,1151.5661387605537,1553.0759565697208,2517.4272316492193,1906.7339128113003,886.8742885666204,1178.910440463821,1603.7703668217841,1819.2475126056593,1473.861732561726,488.14514447110935,1729.4749387733602,497.2124038472006,6768.158598411393,3693.3520185981142,1736.674307062443,2162.1859441819315,5881.002583011033,2540.382077253474,2114.0187008394932,2072.2476818340697,1336.4937393629118,5335.633830579908,2011.389008220128,1842.5703332607134,1412.5905005836757,1269.5166988633707,1703.1751504755246,1768.0116636881583,2379.2905786711667,2515.076611612064,8692.552544087495,1519.0791900138092,786.2794039737191,1025.0710574156892,1397.4350729754763,2460.433198890101,2523.462920842719,1348.0175735656378,6565.690713695499,2037.6607357829698,6967.280629190865,2586.835512985821,5376.602304294814,2229.7085448484772,7991.911336625988,8480.894340730714,626.1746040881467,6391.3912042647235,734.5689703338669,3697.607694318445,1326.4549336180735,1331.8845137326305,1749.6467996288486,3339.4725697926547,8947.63961809037,9473.202505545485,1901.1489915113489,2403.449594402793,726.2091247397424,1329.2294712284397,310.10584287948126,4171.456439031705,1600.3730101772949,3332.979798522407,3505.8882831870387,3326.558514915398,1954.0314890217294,1396.9127613543587,1488.1010436142622,830.2581675874106,2057.672914397428,2497.2049857202805,1857.659715877833,752.489196866267,526.1694007507582,1297.499669720346,3008.3685138852734
1051,994.4425240725844,971.7539161810951,296.3108165025576,1412.635712808008,1421.713536454684,3716.3458356345886,1114.5867486144148,1151.5661387605537,0.0,1207.4427959056136,2569.798797398889,1658.928894029334,1565.4014176300068,2312.6143593218535,1016.430857840096,811.6014290780713,323.8485891941873,1488.5691335109416,2498.19729026904,726.0029089350116,7890.075379948386,4456.899601217214,1202.3191714120355,1131.840719608735,5417.489564745225,2963.619987959977,2493.138935641332,2874.271834702775,2255.9265609317877,4248.224240857387,1365.9507742841,2452.6536879249666,1050.5772769052242,2333.4137463931866,2835.677488121328,2507.674729512617,3529.3475276841054,2522.918143076581,7813.349675491664,2584.3082007861553,1775.9682577306903,541.1350461877521,341.69007922707317,2715.9153125187554,3373.763229880053,1172.8862981816028,7627.239727427493,1510.527397515311,6226.781630299233,2471.113281252635,5842.449825824043,1982.4670762041667,8285.152841883228,8800.825833635217,1719.815998233049,6923.486708053186,1094.0904740598585,3904.8100532922326,1561.1134564559773,1392.3255173668044,1718.3856087886552,3621.041263287218,8198.213762477972,8723.48936430957,2149.123386423857,1503.1101104902646,1652.4505402588895,1000.80609308895,891.8245141000888,4610.909754835361,1716.4965143486388,2181.771028930772,2354.9566422292733,2175.254064145934,1934.6811422901587,2331.0741711596293,1871.4192992086382,713.5190576994676,2719.2187690617498,1648.0327768097172,965.8314564644701,1494.975967832176,966.4705385858044,2448.469702301392,3276.625897528166
1052,225.06545467793896,734.6700892218308,912.6966013557169,2318.5171416963117,379.38171041080955,3080.954235793743,1266.278468002055,1553.0759565697208,1207.4427959056136,0.0,1383.9216598785224,452.21092600649405,2362.681299719386,2599.4113812517253,313.799638755938,965.5335852440861,1257.3799166215701,2040.2268605012987,1852.8117132257441,1129.6067400368393,8072.237238433026,5243.121967915498,267.61122763372833,1174.6311550728904,4363.934022689848,1933.577919641921,1484.0384633419728,2201.4213104019996,2889.5559387842345,4127.223739225462,2567.055479995546,1649.3693685845883,2230.2640124675004,2148.4287827945686,2764.075381370383,3300.489248060308,3524.2385282788214,3674.2614102202856,7185.484060327379,2355.236077728395,2338.9310267488195,1680.3860882856168,1506.317034975542,1604.48681527003,4076.532253284931,239.48705511010374,7993.400530524262,2717.7938350625222,5419.430215752296,1263.6860590151493,6847.293461730053,782.9358513154529,9382.642934957827,9887.969643840255,1761.800988962168,7892.380758629693,1997.8942982942433,2730.0679512512347,715.4495417082511,487.10673842989013,571.8932272150344,2478.749455520327,7398.822520629064,7924.027951757556,1101.04320998178,1113.3625147358105,1487.854862843141,240.2950804398958,1524.7159618907804,3515.8743950701187,679.1040686209791,2600.3267377859274,2745.1002200916814,2651.2801734434934,762.631133339561,1932.989124507054,1016.0956803069721,763.116568472118,1918.9017453292024,1123.9094208183064,778.6960744594217,1227.8176129287187,1031.4056987199854,2554.4104362742446,2140.5327776028876
1090,1608.843369187472,1789.7807285791641,2282.1095317506133,3438.6587542810616,1164.2720645592353,2494.5713557821023,2193.898398117993,2517.4272316492193,2569.798797398889,1383.9216598785224,0.0,966.2738893085625,3404.199446026866,3195.3540112144588,1659.5955670170033,2285.6115983499194,2641.3007190355715,2967.381997001967,1612.7282181490004,2272.89636763695,8144.96310640846,6073.191993215136,1505.9368290718298,2390.6699439928134,3582.7251427128126,896.198623803962,741.0568717049822,1772.8461847871674,3739.584296202939,4728.889659168659,3935.74700543887,1250.3749683827864,3544.3826477891485,2391.039773954866,2965.3270813847307,4243.605667963634,3667.3613879387844,4928.261806089601,7017.871237048061,2481.611760651517,3214.8571225318974,2989.92437084179,2883.5775780233284,458.7548177149827,4881.858207228217,1400.9462740154722,8276.838408074784,4074.000379794838,5053.074337955777,370.6589818958814,7878.035831214342,754.2473213867703,10509.318456216255,10997.260330385745,2374.9924012976307,8865.912705727193,3154.3568591098247,1346.7664224326827,1192.2421670731226,1243.0867814880587,855.6185566223542,1126.2308602480757,6970.3944331042685,7482.08879571018,661.753812837801,2102.0027946932996,2038.2455351312406,1569.5740228809796,2630.3081667543547,2198.3064776809038,929.108652930391,3747.9682402501758,3864.1511884266492,3824.476369415249,635.6921466217515,2004.6960411564726,1082.0605362098904,1973.13846431705,1382.8657868911055,1995.0394964308132,2053.248335802375,1840.983246028123,2043.3262213473222,2988.2960081319507,812.4325040381359
1091,667.372369754648,1083.2056914130612,1363.5331558728633,2730.9216195036524,460.35421524017613,2966.1851295986153,1596.4967857869922,1906.7339128113003,1658.928894029334,452.21092600649405,966.2738893085625,0.0,2754.2898405224046,2858.5724214445604,696.3369947021247,1320.983138157897,1691.89574678093,2393.2784620011894,1799.6770993287812,1531.3492596802423,8213.947007182,5595.417441873327,539.9697402400237,1451.5635998570976,3974.9161867415564,1636.2414627364544,1230.5808636983754,2107.6361709695225,3231.862579866343,4142.12526577433,3015.445308170981,1525.1795835521234,2681.2742090151155,2276.6605841982587,2898.84979047081,3673.127985896133,3655.7583812282937,4119.560988669013,6962.631906757558,2452.48436887684,2681.413718592793,2130.0970428911137,1952.3076652083168,1256.1466428544813,4416.261425697439,572.681016257256,8199.168039309876,3168.7914576509756,5132.977656740653,812.711282508207,7253.268505431831,337.86832828936326,9810.69724147458,10312.962440872872,2001.4441910152402,8286.59817240491,2416.9860102524285,2309.79302901126,763.5860368018648,615.9628493338505,336.8148729846679,2085.1434344103623,7105.139539487995,7628.41721360557,856.4970877319743,1241.7336280793784,1689.975329143784,678.9859493499993,1923.2985698318478,3144.3136282034516,559.9601897013303,2851.103089686177,2981.237648516262,2916.9081790363157,408.5516833549982,1991.7943833073946,956.2230643504756,1176.6492845566142,1773.3982397245786,1184.1178281176044,1093.7849438548947,1434.0183018991768,1381.7627477413043,2759.9751677138265,1756.4099159605348
1092,2236.0798548476096,1674.654540412876,1738.28277909783,257.87858222112266,2332.285922050505,3405.0344719827895,1210.4137706152483,886.8742885666204,1565.4014176300068,2362.681299719386,3404.199446026866,2754.2898405224046,0.0,1155.538297795026,2343.9850690476655,2367.348063123198,1858.4279416184402,495.87860309719986,2486.3073606241583,1233.1395981305832,6464.288342777062,2919.041996285634,2503.313066039593,2695.989323156892,6723.695265919089,3389.746269585355,2980.993819953006,2786.3435436442487,727.2517405699493,5787.1264784917075,1725.9782605464022,2662.029823889648,1120.9464834170765,1794.8975061430376,1974.1712825892496,958.1629198523343,2451.6017413806694,1728.081455177041,9362.987815174227,2003.7452758790755,476.6095081777073,1122.6066727821235,1639.183081801639,3338.3865893167263,1809.1655608955864,2183.4530072227813,6111.376266879011,1654.057485642145,7716.684507220023,3465.2169661238913,4502.322853129218,3085.6015978508062,7105.2834574662065,7595.2931613666215,1257.2186907371454,5532.936552232914,480.5601681179093,4570.847272841767,2212.7233387055685,2205.63635107679,2625.018271899265,4204.73976091247,9696.040256429626,10222.105047602907,2785.4305130642033,3035.7472880665764,1511.2507511044741,2125.534508729536,838.2607739833267,4990.376704619298,2484.833774844833,3604.219446295632,3777.9305369356307,3567.629619564884,2834.002666776081,2068.0201424371603,2368.306591294415,1600.754961412774,2847.1042231047113,3161.0799778875576,2480.6478455212996,1612.3001771581437,1384.2416385854751,1479.8936730947364,3878.979234868475
